Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,Label
206.87,6.0,64.0,65.1265176003758,65.1265176003758,0.0,0.18,0.13,0.26,0.22,0.65,0.0,0.0,0.55,0.41,0.39,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,722.57,59.56,79.44,68.93041238448514,7.100271207201207,67.47,84667029.8460027,9.5,11.738560364864911,10.03325635828844,64.75215740424218,0.9,141.55,MQTT-DDoS-Connect
546.91,6.0,64.0,10.872074934143471,10.872074934143471,0.0,0.16,0.29,0.36,0.11,0.35,0.0,0.0,1.71,2.04,0.71,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,684.08,57.56,75.43,64.76711672245884,5.796369803634451,65.8,84667019.50719488,9.5,11.364936681963162,8.196468808667406,44.65404821047719,0.84,141.55,MQTT-DDoS-Connect
112.0,6.0,45.0,6.831706523949897,6.831706523949897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,4.00543212890625e-06,5.5,10.770329614269006,0.0,0.0,0.0,38.5,Recon-Port-Scan
54.0,6.0,64.0,0.1601289612819894,0.1601289612819894,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,837.0,54.0,54.0,54.0,0.0,54.0,169410245.4390234,13.5,10.392304845413264,0.0,0.0,0.0,244.6,Recon-Port-Scan
153.65,6.0,64.0,246.19061932856505,246.19061932856505,0.0,0.2,0.41,0.01,0.18,0.79,0.0,0.0,0.21,0.88,0.16,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,735.73,64.08,73.65,69.84418754877733,3.395304500462871,70.14,84667017.88113226,9.5,11.817481231949484,4.803685512883345,17.26386397844301,0.91,141.55,MQTT-DDoS-Connect
580.78,6.0,64.0,10.074165679400163,10.074165679400163,0.0,0.17,0.15,0.42,0.12,0.44,0.0,0.0,1.69,2.1,0.85,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,681.45,56.6,78.59,64.74108316721978,7.469798813192699,64.15,84667032.64822546,9.5,11.370351750012796,10.57060665344522,68.42575405470303,0.87,141.55,MQTT-DDoS-Connect
290.68,6.0,64.0,11.128042416483124,11.128042416483124,0.0,0.31,0.14,0.0,0.34,0.92,0.0,0.0,0.52,1.5,0.14,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,717.7,66.32,72.41,68.16687067486177,2.094418723297513,68.87,84667038.11490011,9.5,11.67520498407002,2.964589770628324,6.236876829550647,0.78,141.55,MQTT-DDoS-Connect
2643.8,8.2,72.3,16.55399531187262,16.55399531187262,0.0,0.1,0.1,0.2,0.1,0.7,0.0,0.0,0.4,0.8,0.3,7.9,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1762.4,60.0,444.1,107.97768262052703,99.24509078925712,368.2,169467329.41975588,13.5,14.117859429779756,125.37223177021768,20382.60208855424,1.0,244.6,Benign
118146.5,7.1,87.2,1.6417275043013286,1.6417275043013286,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,1426.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,732.6,81.6,321.3,146.66460317460317,86.4990555624716,113.0,0.0999324798583984,5.5,17.00787684585606,122.32813750891124,8423.062536785084,0.9,38.5,Benign
54.0,6.0,128.0,80.06723201324928,80.06723201324928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2847.0,54.0,1435.0,188.423052038261,366.527811689072,54.0,169410224.1026046,13.5,19.39716398587391,519.4201609833393,135757.44562488934,1.0,244.6,Recon-Port-Scan
479.09,6.0,64.0,16.791375806465393,16.791375806465393,0.0,0.06,0.22,0.22,0.2,0.69,0.0,0.0,0.25,2.28,0.68,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,736.26,61.92,77.17,70.03970859403753,5.770178731746179,70.07,84662373.4814104,9.5,11.826260030507235,8.136555314024896,35.86930843959269,0.95,141.55,MQTT-DoS-Connect
427.42,6.0,64.0,9.042435836781014,9.042435836781014,0.0,0.2,0.09,0.15,0.25,0.82,0.0,0.0,0.97,1.96,0.55,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,695.38,63.44,73.42,66.10571251224695,3.3376229201809884,66.18,84667023.45824584,9.5,11.491500343438965,4.724853750058874,16.99577440650218,0.87,141.55,MQTT-DDoS-Connect
48235.08,6.0,64.0,84.7162812977747,84.7162812977747,0.0,0.0,0.0,0.0,0.44,1.0,0.0,0.0,0.0,0.0,0.0,141.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1476.71,116.14,197.89,148.67296119815853,31.09024693809225,129.22,84666485.72739239,9.5,16.63771815470508,43.26299567158295,1705.4481759526482,0.56,141.55,MQTT-DoS-Publish
398.14,6.0,64.0,11.752892474996834,11.752892474996834,0.0,0.22,0.3,0.15,0.19,0.68,0.0,0.0,1.06,1.65,0.4,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.75,62.69,78.92,69.3924402272564,6.01326735404425,68.13,84667037.957526,9.5,11.776700363617373,8.510102954765877,46.87279076432491,0.92,141.55,MQTT-DDoS-Connect
54.0,6.0,64.0,6.858778117275951,6.858778117275951,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,297.0,54.0,54.0,54.0,0.0,54.0,0.0,5.5,10.392304845413264,0.0,0.0,0.0,38.5,Recon-Port-Scan
494.4,6.0,64.0,8.675723709109821,8.675723709109821,0.0,0.14,0.14,0.14,0.25,0.83,0.0,0.0,1.19,2.02,0.77,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,709.17,61.04,74.99,67.26752955236198,5.281201867800886,67.08,84667026.53921738,9.5,11.596311084713811,7.457761027297838,41.68371948272542,0.94,141.55,MQTT-DDoS-Connect
519.84,6.0,64.0,9.555502866244783,9.555502866244783,0.0,0.15,0.25,0.27,0.09,0.63,0.0,0.0,1.31,2.09,0.76,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,699.01,60.8,76.35,66.85528671216984,5.652015600366035,66.36,84667019.92109078,9.5,11.556028011975904,7.999408579317897,38.05174366130869,0.93,141.55,MQTT-DDoS-Connect
77.2,6.0,56.5,29.79050070240012,29.79050070240012,0.0,0.0,0.4,0.6,0.0,0.6,0.0,0.0,0.0,0.4,1.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,301.0,54.0,55.6,54.45047619047618,0.6976969109407076,55.6,2.193450927734375e-06,5.5,10.435402705907707,0.9866924338781622,1.2354739229024942,0.4,38.5,Recon-Port-Scan
27951.74,6.0,64.0,23.685009452184712,23.685009452184712,0.0,0.01,0.03,0.39,0.24,0.58,0.0,0.0,0.76,1.32,10.93,39.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5561.97,252.66,1168.15,570.7667731749247,355.3497820400689,533.79,84666963.32139562,9.5,30.005002875753,502.0590349685957,205930.0527027725,0.84,141.55,MQTT-DDoS-Publish
560694.6,6.0,64.0,2.0341095276286314,2.0341095276286314,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,6991.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1238.8,66.0,111.0,79.88725305482271,15.988569279364691,80.5,169468171.534177,13.5,12.64602776653182,22.626796662641887,256.6180221057674,1.0,244.6,Benign
26247.0,6.0,64.0,1.193298688260633,1.193298688260633,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,348.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2195.6,66.0,930.0,144.0424538206891,212.30604692709363,76.2,169468285.2349228,13.5,16.975758765799128,300.8576929175075,45567.87380150986,1.0,244.6,Benign
112.0,6.0,49.0,7.831129808478319,7.831129808478319,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,4.301071166992188e-05,5.5,10.770329614269006,0.0,0.0,0.0,38.5,Recon-OS-Scan
117522.5,6.0,64.0,1.2396672969358458,1.2396672969358458,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1479.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,386.5,66.0,84.9,70.72210317460318,7.03766201428671,69.1,4.699230194091797e-05,5.5,11.89089972259612,9.95275706800222,56.874922697782814,0.9,38.5,Benign
66852.65,6.0,64.0,111.49746221099171,111.49746221099171,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,303.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2029.65,107.42,509.31,189.82007295233151,109.85818243055355,197.89,84666481.12081784,9.5,18.49328454559103,155.60723501989503,25260.88921695787,0.69,141.55,MQTT-DoS-Publish
83.0,6.0,56.7,6.80989922198776,6.80989922198776,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,843.0,54.0,56.0,54.32293601651187,0.7110497417938346,56.0,169410259.6678787,13.5,10.42176506197296,0.991247238301112,1.0139181432988162,0.5,244.6,Recon-Port-Scan
533.72,6.0,64.0,59.79037805534245,59.79037805534245,0.0,0.04,0.24,0.15,0.21,0.81,0.0,0.0,0.27,2.4,0.75,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,724.91,61.04,76.18,68.48698180074999,4.732089906774281,69.33,84662363.56116408,9.5,11.701725661013052,6.690597332533026,26.14913052538344,0.92,141.55,MQTT-DoS-Connect
58477.83,6.0,64.0,105.47950019965646,105.47950019965646,0.0,0.0,0.0,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,268.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1466.9,100.88,147.75,136.06409124634396,18.036639154809777,139.03,84666481.11222306,9.5,16.23708241450192,25.51615769843885,801.1474261620522,0.43,141.55,MQTT-DoS-Publish
64016.2,6.0,64.0,1.1472197585322994,1.1472197585322994,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,850.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1229.6,66.0,110.0,79.44081519572619,15.105842716711242,76.2,169465000.5116544,13.5,12.609899518730376,21.37347610476064,228.82293493121293,1.0,244.6,Benign
138606.2,6.0,64.0,0.8810718025871462,0.8810718025871462,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1706.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,393.6,66.4,90.5,70.38519841269841,8.053088709795585,73.4,6.451606750488282e-05,5.5,11.862023403372756,11.388787272386566,121.2220101883346,0.8,38.5,Benign
229340.2,7.1,86.7,0.934057956531182,0.934057956531182,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,2671.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,493.0,70.5,134.0,90.21904761904764,22.41669266375751,97.2,0.099720287322998,5.5,13.417204833057166,31.70199078863534,658.8722210884354,0.9,38.5,Benign
54.0,6.0,64.0,147.07087296351366,147.07087296351366,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,297.0,54.0,54.0,54.0,0.0,54.0,0.0,5.5,10.392304845413264,0.0,0.0,0.0,38.5,Recon-Port-Scan
605.53,6.0,64.0,9.692467989770524,9.692467989770524,0.0,0.1,0.11,0.57,0.06,0.36,0.0,0.0,1.67,2.09,1.08,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,646.02,55.32,71.75,61.59153027957595,5.538203052337616,61.41,84667022.05010071,9.5,11.088283779295642,7.830486778233951,44.88749731229084,0.72,141.55,MQTT-DDoS-Connect
58832.65,6.0,64.0,79.49953768282185,79.49953768282185,0.0,0.0,0.0,0.0,0.69,1.0,0.0,0.0,0.0,0.0,0.0,176.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3323.71,142.3,726.36,315.8418090283469,201.41296757630232,302.06,84666487.49532333,9.5,23.778341445075803,283.1793348293141,75954.59496332411,0.76,141.55,MQTT-DoS-Publish
112.0,6.0,47.8,6.925391130025888,6.925391130025888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169410258.2627173,13.5,10.770329614269006,0.0,0.0,0.0,244.6,Recon-Port-Scan
90293.1,6.0,64.0,1.024615020489882,1.024615020489882,0.0,0.2,0.0,0.0,0.4,1.0,0.0,0.0,0.2,0.4,0.0,1184.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,403.2,66.0,84.6,71.92837301587302,7.76011526907922,73.9,0.0007220983505249,5.5,11.990952169919984,10.974460259110373,75.99833596308893,0.8,38.5,Benign
492.87,6.0,64.0,11.895965456752355,11.895965456752355,0.0,0.24,0.06,0.35,0.24,0.65,0.0,0.0,1.37,1.88,0.72,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,674.16,60.48,71.29,64.21446920962595,3.678297225220265,63.75,84667019.14632076,9.5,11.32066801969568,5.203510125465494,27.192332398000023,0.78,141.55,MQTT-DDoS-Connect
177735.0,6.0,64.0,1.6441441585891454,1.6441441585891454,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2176.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,442.9,66.0,101.3,78.46019841269842,14.862055865549324,81.3,8.900165557861328e-05,5.5,12.519220485557138,21.018120969806464,259.6713646856891,0.9,38.5,Benign
323802.6,6.0,64.0,1.5135108652750713,1.5135108652750713,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,4024.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,437.2,66.0,106.5,79.3061507936508,15.817361123910445,78.6,0.0997684001922607,5.5,12.58679670245416,22.369126622387093,284.1885674445704,0.9,38.5,Benign
476119.6,7.1,64.0,1.5278611675342104,1.5278611675342104,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,6021.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,621.2,70.5,274.4,103.64730158730158,64.63766637937695,164.8,0.0999257087707519,5.5,14.232293551453417,91.4114644338623,13848.309964222728,0.9,38.5,Benign
644399.0,6.0,64.0,2.0338469543761595,2.0338469543761595,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,8023.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1266.2,66.0,111.0,81.68963329455202,17.457571630906596,80.4,169467826.330992,13.5,12.787909838983916,24.70273907040834,305.53809490626344,1.0,244.6,Benign
112.0,6.0,46.1,6.836341046039199,6.836341046039199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,3.504753112792969e-06,5.5,10.770329614269006,0.0,0.0,0.0,38.5,Recon-Port-Scan
176800.3,7.1,64.0,148.20457145134714,148.20457145134714,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,862.5,54.0,79.5,55.42550438596491,5.85306001197228,59.1,169410154.19451502,13.5,10.528960591750176,8.316077595347213,69.22540673572637,0.5,244.6,Recon-Port-Scan
71306.05,6.0,64.0,98.69246110338216,98.69246110338216,0.0,0.0,0.0,0.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,441.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1077.02,84.22,154.63,102.28213806609628,22.5013009429165,103.84,84666482.61632264,9.5,13.812348940324387,31.82706836778245,1672.685295005074,0.31,141.55,MQTT-DoS-Publish
315047.0,7.1,83.1,1.850768573049004,1.850768573049004,0.0,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.0,0.0,0.0,4049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1313.1,66.0,205.2,84.19466346776719,33.39152081920365,91.4,169464303.41149703,13.5,12.979271552979222,47.33003944406168,1290.421722335454,1.0,244.6,Benign
203.8,6.0,64.0,4.777308877273196,4.777308877273196,0.0,0.0,0.4,0.04,0.0,0.96,0.0,0.0,0.18,1.67,0.17,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,724.92,65.68,73.44,69.1978363878983,3.490207606801316,68.72,84667030.96391158,9.5,11.763336589973903,4.936767409419242,14.257299916021388,0.88,141.55,MQTT-DDoS-Connect
60995.08,6.0,64.0,87.4682943159174,87.4682943159174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,149.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,693.0,66.0,66.0,66.0,0.0,66.0,84666487.03067751,9.5,11.48912529307606,0.0,0.0,0.0,141.55,MQTT-DoS-Publish
27342.11,6.0,64.0,111.82506404364976,111.82506404364976,0.0,0.0,0.0,0.0,0.64,1.0,0.0,0.0,0.0,0.0,0.0,140.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6694.86,249.28,1124.31,618.0564322459018,315.09373773396385,675.62,84666479.31317317,9.5,33.57323459204087,444.8520054673208,133417.53668938432,0.85,141.55,MQTT-DoS-Publish
137533.0,6.0,64.0,1.5165110890419602,1.5165110890419602,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1672.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,453.5,66.0,106.3,81.75765873015874,18.01665375995235,81.1,0.0998743057250976,5.5,12.778497799717826,25.479396095904832,363.3212401581003,0.9,38.5,Benign
27220.16,6.0,64.0,21.097082874701087,21.097082874701087,0.0,0.0,0.03,0.11,0.52,0.89,0.0,0.0,0.13,1.67,1.68,46.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11191.23,536.85,1365.4,1041.5759592130437,320.0328074606734,1043.93,84666970.3536998,9.5,43.976769941862194,451.3165183354957,153558.5661453782,0.82,141.55,MQTT-DDoS-Publish
112.0,6.0,49.7,6.839332903804997,6.839332903804997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169410257.2814056,13.5,10.770329614269006,0.0,0.0,0.0,244.6,Recon-Port-Scan
318.39,6.0,64.0,15.047103438181274,15.047103438181274,0.0,0.19,0.25,0.14,0.18,0.73,0.0,0.0,0.89,1.05,0.27,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,719.95,57.4,79.15,68.09711944110242,7.293003600329944,68.96,84667023.4918906,9.5,11.666857075876422,10.32502518992495,64.23291219479103,0.92,141.55,MQTT-DDoS-Connect
112.0,6.0,47.6,7.565049232751322,7.565049232751322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169410250.14884108,13.5,10.770329614269006,0.0,0.0,0.0,244.6,Recon-Port-Scan
24521.3,8.2,85.7,0.9776038864261049,0.9776038864261049,0.0,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,268.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1647.2,66.0,240.5,105.3041400751811,55.57175890687397,129.7,169468713.33573967,13.5,14.509885724202912,78.70838203143937,3313.7800915574435,1.0,244.6,Benign
585442.2,6.0,64.0,2.033859928568573,2.033859928568573,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,7299.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,466.2,70.5,111.0,88.4595634920635,17.817309154254183,80.5,0.0999021053314209,5.5,13.286257060665088,25.19748025094056,355.9916779887881,0.9,38.5,Benign
2005.69,6.0,64.0,132.47103596352676,132.47103596352676,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1741.98,117.63,221.89,170.2886335979552,36.97241824671481,155.4,84666488.24673522,9.5,18.387922439489603,52.31534645467384,2113.403907162959,0.71,141.55,MQTT-DoS-Publish
269.68,6.0,64.0,7.7001239904657215,7.7001239904657215,0.0,0.09,0.48,0.09,0.07,0.89,0.0,0.0,0.46,1.49,0.3,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,736.41,66.28,75.72,70.23894312047601,3.124387487334129,69.67,84667020.05005519,9.5,11.849364760163128,4.420524925841774,16.444191075017546,0.7,141.55,MQTT-DDoS-Connect
91067.4,6.0,64.0,1.4497748530890928,1.4497748530890928,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1105.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,452.2,67.8,105.6,82.1348015873016,15.049094887692885,81.1,0.1001875877380371,5.5,12.81460522983007,21.282634091614884,258.85054061161503,0.9,38.5,Benign
64853.0,6.0,248.0,41.20218486930164,41.20218486930164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,710.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1985.0,66.0,934.0,130.33580898547615,214.37860818551417,66.0,169463017.0628335,13.5,16.143927477443206,303.82259910134417,46480.38146190695,1.0,244.6,Benign
358.76,6.0,64.0,14.4529552485962,14.4529552485962,0.0,0.16,0.06,0.38,0.15,0.56,0.0,0.0,1.1,0.7,0.64,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,665.02,54.84,77.8,63.171091572686,7.920452711539886,64.42,84667029.51041472,9.5,11.234719628099832,11.202114059366163,71.12137943207576,0.92,141.55,MQTT-DDoS-Connect
491.72,6.0,64.0,11.020374623471678,11.020374623471678,0.0,0.15,0.05,0.33,0.17,0.65,0.0,0.0,1.31,1.77,0.81,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,671.52,58.72,73.13,64.30618712329124,4.816736885798817,63.75,84667033.74388139,9.5,11.33427280377684,6.8085209692631885,30.091035495808875,0.93,141.55,MQTT-DDoS-Connect
481.63,6.0,64.0,10.364040694271988,10.364040694271988,0.0,0.15,0.17,0.19,0.24,0.77,0.0,0.0,1.21,1.92,0.68,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,710.21,59.76,77.11,67.48199683065472,6.474389095591556,67.4,84667035.21778455,9.5,11.614467094287406,9.14252723700255,52.57261239639246,0.92,141.55,MQTT-DDoS-Connect
312.62,6.0,64.0,10.850013378945851,10.850013378945851,0.0,0.2,0.41,0.04,0.27,0.82,0.0,0.0,0.59,1.47,0.19,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,762.54,66.73,79.78,72.51942461825242,4.720306483792015,72.69,84667020.34398152,9.5,12.042029160495895,6.672871882425048,25.67335885376607,0.92,141.55,MQTT-DDoS-Connect
